Label,MaterialGroup,ClassIdx,Density,VoidFraction,NumVoids,Mass,Seed,RSSI_Low_RX01,RSSI_Low_RX02,RSSI_Low_RX03,RSSI_Low_RX04,RSSI_Low_RX05,RSSI_Low_RX06,RSSI_Low_RX07,RSSI_Low_RX08,RSSI_Low_RX09,RSSI_Low_RX10,RSSI_Low_RX11,RSSI_Low_RX12,RSSI_Low_RX13,RSSI_Low_RX14,RSSI_Low_RX15,RSSI_Low_RX16,RSSI_High_RX01,RSSI_High_RX02,RSSI_High_RX03,RSSI_High_RX04,RSSI_High_RX05,RSSI_High_RX06,RSSI_High_RX07,RSSI_High_RX08,RSSI_High_RX09,RSSI_High_RX10,RSSI_High_RX11,RSSI_High_RX12,RSSI_High_RX13,RSSI_High_RX14,RSSI_High_RX15,RSSI_High_RX16
Cement 900,cement,2,1.5000125,0.30875,18772,900,123312,-35.4579658736288,-36.7749741901106,-36.6719451431313,-35.547421306295,-36.5668350734073,-36.2161665106663,-36.1703335082316,-36.7309178170744,-36.598244404067,-36.1997108176829,-36.238837348183,-36.7715995468287,-35.5186956425744,-36.6951667048651,-36.7815368099093,-35.5365660666842,-31.5322589986652,-32.7144277804359,-32.8102904733467,-31.5734061330661,-32.6962643172688,-32.237129793068,-32.2776527075837,-32.8946631729101,-32.8067934912103,-32.2193736592285,-32.21229102207,-32.8905324155827,-31.5231790896356,-32.8070616701855,-32.83113629902,-31.5624509905381
Cement 900,cement,2,1.5000125,0.30875,18772,900,123313,-35.3967973567577,-36.5319987709539,-36.5837340248104,-35.3354434488596,-36.6734314239,-36.1491576739831,-36.0239296896521,-36.5301954402646,-36.6861138495946,-36.1424632224184,-36.1707887858121,-36.6314583438673,-35.4381831597543,-36.5986337049659,-36.7261576718582,-35.3646300128924,-31.7156572462392,-32.9396075145464,-32.9872121468665,-31.832565789425,-33.0236684175458,-32.4937365322963,-32.4215301948156,-32.9168089883434,-33.0150648354685,-32.4507553031006,-32.491901013285,-32.9346482848045,-31.6998406413195,-32.9226286088537,-32.9454202925212,-31.7009358020996
Cement 900,cement,2,1.5000125,0.30875,18772,900,123314,-36.024959995802,-37.3595694137952,-37.4319360968264,-35.9375760349188,-37.4060863611777,-36.805054580834,-36.8778512019228,-37.3897262268312,-37.4724863403458,-36.7888620971959,-36.8858893962734,-37.2384775760061,-35.9340150505834,-37.2948606637771,-37.2619423760692,-36.0943446548994,-30.5246561573667,-31.7773711442175,-31.8250955427631,-30.5154301104374,-31.7516019806138,-31.3386851541308,-31.3421599242137,-31.8764061678526,-31.855661128902,-31.3381876113073,-31.3240929161933,-31.7492266154497,-30.45699408802,-31.851680953864,-31.6692496697782,-30.4830971537861
Cement 900,cement,2,1.5000125,0.30875,18772,900,123315,-35.6160107720248,-36.7846361267217,-36.7790077233222,-35.6009020059406,-36.7521704842134,-36.3628429128324,-36.2597994284625,-36.7542863198669,-36.8696912756956,-36.4050897805683,-36.3309712859243,-36.788042162625,-35.5051759129719,-36.852413113558,-36.7813314590486,-35.4373644698625,-31.5617621667996,-32.8562994745515,-32.8716128505783,-31.7429426903912,-32.922753931777,-32.3851012766498,-32.3889692211393,-32.8534077975988,-32.9012671316656,-32.4366515023276,-32.4623171792819,-32.8595299851484,-31.6268637130629,-32.8651956701497,-32.8505628924115,-31.7350111597088
Cement 900,cement,2,1.5000125,0.30875,18772,900,123316,-35.9906210876392,-37.2031573045967,-37.3179176530801,-36.0305754794477,-37.2336444638888,-36.6809828228054,-36.7093936790502,-37.297035698641,-37.195094985967,-36.6861387605392,-36.7807897161681,-37.2023709476987,-36.0132601411216,-37.2913915554983,-37.2529285863142,-36.012907236776,-30.9262906659012,-32.1707242964621,-32.1988994225977,-30.9711193299376,-32.0834988392254,-31.6351170285341,-31.5532106195348,-32.1562606603528,-32.1351271892317,-31.6429052991965,-31.6231835487347,-32.1150605927239,-30.8829042145221,-32.0634615555457,-32.1026679237712,-30.9660918318136
Cement 900,cement,2,1.5000125,0.30875,18772,900,123317,-34.6710462915426,-36.0451264228681,-36.0466976214483,-34.7655770459816,-35.9840597498912,-35.5264894098861,-35.5365692618471,-36.0411117956354,-35.9761444739968,-35.4819744137058,-35.5281255719926,-35.9508639803189,-34.7808775667752,-35.9372446201054,-36.0312020123526,-34.6990820206213,-31.7272759244872,-32.902161106031,-32.9929155863492,-31.7428417404498,-32.9418090917813,-32.4198601444887,-32.4787102394069,-32.9753192864469,-32.9965005551808,-32.5271270358249,-32.4979896498261,-32.7995411586987,-31.6517485242242,-32.8125715251995,-32.9806721710806,-31.6798609224267
Cement 900,cement,2,1.5000125,0.30875,18772,900,123318,-34.5395958868777,-35.7471491128915,-35.7642890222295,-34.6126173269057,-35.7802418480779,-35.2822270378927,-35.3413159580433,-35.7661090978723,-35.7610993095388,-35.2791107745462,-35.3161896030063,-35.7449151813132,-34.5574840264845,-35.7674839035117,-35.8048437715785,-34.5129079568568,-31.7775371947843,-32.973519001221,-32.9853845944853,-31.8067008533329,-32.9887448645156,-32.4956377000716,-32.5363363088359,-32.9569388249141,-33.0508845677175,-32.4906588664127,-32.5270233971173,-32.8746404048351,-31.6540494934553,-32.9905343609453,-32.8974717062779,-31.7312203708731
Cement 900,cement,2,1.5000125,0.30875,18772,900,123319,-35.0978690544463,-36.5005390496067,-36.5413450191347,-35.033466666604,-36.4618159790584,-35.8557798325662,-35.9641291364574,-36.4675010154376,-36.5025918915943,-35.8158950624998,-35.8641895389606,-36.4146300811137,-35.0764889898894,-36.4822464592268,-36.4612605977546,-35.1530723788519,-30.5908317511469,-31.9604966883979,-32.0179750327457,-30.5462407634915,-32.0467404364672,-31.4049025007208,-31.3826765495634,-31.9184454213985,-32.008671808762,-31.3770948557641,-31.3127442280656,-31.9759895584518,-30.6051765439238,-31.984268256743,-31.9976220981903,-30.5371982891246
Cement 900,cement,2,1.5000125,0.30875,18772,900,123320,-34.5320851054818,-35.8660605211011,-35.9246070716081,-34.5161468494736,-35.9654834003192,-35.3744030051055,-35.3806089570896,-36.0185924229305,-35.9981764868927,-35.3944392690029,-35.3656244418845,-35.9767536682477,-34.5460251020401,-35.9767793046982,-35.8582084747789,-34.5437431584083,-30.9236622935458,-32.1590478697147,-32.2034270223993,-30.865456899026,-32.2903687038672,-31.7144327909993,-31.8046154914759,-32.1850006805528,-32.2043313357693,-31.6498920402925,-31.6788387601318,-32.2304312819535,-30.9662824388469,-32.2557591108162,-32.1067691532283,-30.970800799565
Cement 900,cement,2,1.5000125,0.30875,18772,900,123321,-35.6438385490663,-37.0296459860214,-37.0110849986277,-35.6889515434081,-37.1237149638622,-36.5391964715932,-36.510355904378,-37.03135131845,-37.030264128386,-36.5721180987463,-36.5387299654098,-36.9966470144729,-35.6846726839783,-36.9903841471772,-37.0097263504502,-35.7540234753616,-31.5882112468412,-32.9257082415087,-32.9855374324223,-31.5928966415223,-32.8794313352327,-32.4734318518882,-32.4469726254859,-32.9690152445087,-32.9447788977788,-32.4750262960294,-32.4926405231659,-32.9367482953199,-31.5450511877687,-32.9729497218092,-32.9286186769225,-31.6189626330677
Cement 900,cement,2,1.5000125,0.30875,18772,900,123322,-35.4354732110933,-36.8036933562187,-36.8131843194166,-35.4370802694368,-36.6930453131422,-36.1649925848811,-36.1768817982233,-36.7965426360917,-36.7431295702697,-36.1328828334545,-36.1175822825602,-36.7047379875476,-35.365614267428,-36.7827613429212,-36.7032804503672,-35.4605164391297,-31.3674388803983,-32.6550063165525,-32.6900621011588,-31.3612440810731,-32.734630154011,-32.2197259382041,-32.2817612506677,-32.7211183338828,-32.6535852850691,-32.0962232970961,-32.1565646491596,-32.6761054372199,-31.3868144181609,-32.7810307671936,-32.5758385405592,-31.35207633019
Cement 900,cement,2,1.5000125,0.30875,18772,900,123323,-35.396091994463,-36.6284914219705,-36.7151456997282,-35.4739721077245,-36.7659994889115,-36.1443297826879,-36.1533033087867,-36.6843405911795,-36.6558664605408,-36.0169065469515,-36.1398998296732,-36.6778633661864,-35.4138686835003,-36.6081856410649,-36.681770344076,-35.4151920492554,-31.5955550026711,-33.002899358371,-32.9049619438673,-31.6934331699607,-32.9235202015738,-32.4892055953281,-32.4166751535314,-33.0485988752539,-32.9831765465803,-32.421427168215,-32.3848984525267,-32.9592963892475,-31.6002694949506,-32.9865088881805,-32.9459059867259,-31.6724607861455
Cement 900,cement,2,1.5000125,0.30875,18772,900,123324,-35.382009352727,-36.7545873395952,-36.7816523469651,-35.4134511269264,-36.7990740624437,-36.2996833090108,-36.3093099550011,-36.8125730908946,-36.8506885370662,-36.2596295441598,-36.2559224815097,-36.7356867128116,-35.4623173062719,-36.7783439803062,-36.7586422392751,-35.4797383140504,-30.8174992634891,-32.1785389857255,-32.2291429104178,-30.8014872445967,-32.1655389013824,-31.6600571929608,-31.4281050952607,-32.0768898045823,-32.1281701517661,-31.5496174401443,-31.557899365736,-32.0750901661674,-30.846843238739,-32.1396324036995,-32.1233015986683,-30.7610348793424
Cement 900,cement,2,1.5000125,0.30875,18772,900,123325,-34.4488927308471,-35.7247283465955,-35.7080797327702,-34.4417899587823,-35.7173718103242,-35.1681127347238,-35.3088903405045,-35.7150977473246,-35.8677745916714,-35.21448482207,-35.1810426394928,-35.8402927681033,-34.4985749550855,-35.7013201839901,-35.706164339469,-34.3296611768776,-31.828910086529,-33.2116560967726,-33.2741952930137,-31.8365788740344,-33.1320095132976,-32.7183201020735,-32.5461108309376,-33.2285892306248,-33.3314677535961,-32.6026983795139,-32.7146959493065,-33.1912528349065,-31.8650427146434,-33.2460500300493,-33.1885110556176,-31.8371514716848
Cement 900,cement,2,1.5000125,0.30875,18772,900,123326,-35.8646663343758,-37.12353022093,-37.0944420804919,-35.8511982821552,-37.1157164715878,-36.718378479307,-36.5948753420116,-37.0617421984073,-37.1738948547356,-36.6473671983819,-36.6315856591525,-37.1907806026201,-35.8884679084085,-37.1116624748869,-37.1055329190227,-35.8700514884009,-30.3968782402347,-31.7967002379355,-31.781659157021,-30.6149421660187,-31.7516336152299,-31.2672860212015,-31.3207327630895,-31.7534043675237,-31.8532582653347,-31.3372172758853,-31.2677495039467,-31.7638211799145,-30.5253156041766,-31.8788646225081,-31.7883881395393,-30.5937552290585
Cement 900,cement,2,1.5000125,0.30875,18772,900,123327,-35.2099116590306,-36.3840695797053,-36.4133400547226,-35.1760380848433,-36.468200392689,-36.076285763803,-36.0385147198244,-36.45424149904,-36.4450520357246,-36.0261087411029,-36.0396966513916,-36.5892598372853,-35.2596300097297,-36.5409299719565,-36.4364553220928,-35.0344902734201,-31.2423084951991,-32.6301484356228,-32.6127915263868,-31.2634695699399,-32.5039169523362,-32.0630231747893,-32.0447020570086,-32.6104431142162,-32.591698955305,-32.017034712865,-32.1233510466187,-32.6324403809261,-31.2216856302468,-32.565125297066,-32.5056293062014,-31.2155924885075
Cement 900,cement,2,1.5000125,0.30875,18772,900,123328,-34.423804194413,-35.8463927753462,-35.8121261953593,-34.6149042796889,-35.9239035052306,-35.2270418579984,-35.3018314455983,-35.9147561016092,-35.8466620550391,-35.2840350680474,-35.3433121820725,-35.8530153796388,-34.5198605127713,-35.7653434657866,-35.873040692023,-34.4897822411918,-31.4935411062822,-32.6341335698953,-32.6746241296824,-31.3897787643837,-32.775283057864,-32.1113713124135,-32.1319262970216,-32.8296161437049,-32.7428832242035,-32.0458536963854,-32.0957238291922,-32.7871012493854,-31.3569337218708,-32.6595973937569,-32.7473362696363,-31.4607368906178
Cement 900,cement,2,1.5000125,0.30875,18772,900,123329,-36.0505416011272,-37.3082462059702,-37.3895662207985,-36.1020005270643,-37.352211441741,-36.8074673607463,-36.8336856592934,-37.3149577723706,-37.291139780378,-36.847140326795,-36.9116415168745,-37.2625811847747,-36.1515921043457,-37.3332668015541,-37.3853580966325,-36.0294880453901,-32.149305092997,-33.4318876540568,-33.4408309155545,-32.1506528134486,-33.4344210602477,-32.9492337757177,-32.9794195835452,-33.360592480151,-33.3971978575201,-32.9799544098171,-32.9525796553743,-33.4092967642085,-32.1762300794071,-33.405088108572,-33.4691333557864,-32.0977811745978
Cement 900,cement,2,1.5000125,0.30875,18772,900,123330,-35.6687048507585,-36.7876419924698,-36.86455381908,-35.7238459123491,-36.8777456051093,-36.2821251171374,-36.3080055785253,-36.9582577371002,-36.8311274219029,-36.2821376733317,-36.4168846112975,-36.79820555408,-35.5813429385871,-36.9006683815849,-36.8796288566644,-35.5965642656218,-31.0606838908762,-32.2955836972758,-32.2056579339868,-31.0793819513398,-32.2052519050772,-31.8917029178964,-31.6808548930927,-32.3104956326003,-32.3710725080243,-31.7216366457988,-31.7409442368402,-32.2309668319699,-31.017482699475,-32.3729952830058,-32.279182557277,-31.1128445169861
Cement 900,cement,2,1.5000125,0.30875,18772,900,123331,-36.3391477413747,-37.5520023072079,-37.5574183691013,-36.277487506625,-37.6163688340311,-36.9803552910839,-37.059410529539,-37.5506975403793,-37.5606333844567,-37.0887918194236,-36.9274025037373,-37.5162713008821,-36.3317007772706,-37.6445143830995,-37.6018458332341,-36.2206334903151,-31.4834154313082,-32.6757140012117,-32.6288651683856,-31.4394251647306,-32.7152802744958,-32.0856000254126,-32.1469015035897,-32.6060419584105,-32.7223137421859,-32.1710635644456,-32.1506560124737,-32.644517719543,-31.471601019123,-32.6878448058296,-32.6677005523759,-31.4529282837677
Cement 900,cement,2,1.5000125,0.30875,18772,900,123332,-36.2125291661756,-37.5431209228765,-37.5436900202748,-36.1476763558888,-37.484994435707,-36.9505516944009,-36.9807712730921,-37.5732927915974,-37.6170066150316,-36.8433540706211,-36.9619614736384,-37.4991927925241,-36.2837767907288,-37.5081797579392,-37.5211514795053,-36.1596857100595,-30.5330261019298,-31.8591829056787,-31.8118005595067,-30.5186102441687,-31.8649587921537,-31.3396804824835,-31.3366431906991,-31.8762390936583,-31.9053070201384,-31.341748374732,-31.4100937578141,-31.8620346342872,-30.546908329104,-31.8492396680638,-31.7906015687939,-30.6349627409929
Cement 900,cement,2,1.5000125,0.30875,18772,900,123333,-36.0874305221828,-37.1577930400527,-37.3903301465202,-36.1567035911257,-37.2841919061177,-36.7986320166335,-36.7833920157564,-37.3476312852013,-37.3628399825287,-36.8234032426347,-36.7659936234188,-37.328025817248,-36.1441645233403,-37.3552224881262,-37.32691177059,-36.0440412311308,-31.3589637180345,-32.6581884747961,-32.627370331282,-31.2659793948573,-32.667833205582,-31.974996772633,-32.0202443053995,-32.5973332970644,-32.5675786389986,-32.0050643925126,-32.0741737338599,-32.4677432659523,-31.3548005256507,-32.5531112889308,-32.4846714344599,-31.3309191156396
Cement 900,cement,2,1.5000125,0.30875,18772,900,123334,-35.8457057163222,-37.1210969859987,-37.096276600307,-35.8606823428132,-37.1491042644805,-36.549691561334,-36.5673737984555,-37.1013611624172,-37.1852995311963,-36.5850884269851,-36.613043315011,-37.1894138964925,-35.8205849149371,-37.1445145070445,-37.1700734310228,-35.9085349781407,-31.7263428321293,-33.0723091009653,-33.1188230853761,-31.6477386541606,-33.037489247053,-32.5114295565868,-32.4285455989562,-33.0170002394509,-33.0451023977358,-32.4594204493083,-32.4871813280353,-33.0255678225318,-31.6624476680578,-33.0329527666965,-33.0369086416726,-31.6924175582969
Cement 900,cement,2,1.5000125,0.30875,18772,900,123335,-35.305421067571,-36.5555401408616,-36.5535046957556,-35.2900179987667,-36.6514138939667,-36.1511412133216,-36.0414643542591,-36.5520809978695,-36.5209447810879,-36.0959904471021,-36.0810472190095,-36.5770297726398,-35.2842221756507,-36.6066068807533,-36.5244320804837,-35.253872887391,-31.6104418157466,-32.9146276165265,-32.8929403554292,-31.6073158819506,-32.8374603114258,-32.4496834690424,-32.5217055213833,-32.9354764736167,-32.9973178017452,-32.490615382838,-32.4947958705275,-33.0358865441838,-31.5975905986204,-32.7943043089794,-32.9310777637175,-31.5952040655799
Cement 900,cement,2,1.5000125,0.30875,18772,900,123336,-36.0465593569768,-37.2719432643528,-37.3410726702234,-36.0618366333324,-37.3366073290754,-36.7969266860521,-36.7976220832228,-37.3107436938916,-37.3133416713811,-36.8617606043496,-36.9162280915078,-37.3498295241121,-36.0989295291338,-37.3892116186151,-37.3013906437147,-36.0814702121303,-30.9764227248161,-32.1864906405164,-32.140360596737,-30.9784795194846,-32.256661610079,-31.7457582707726,-31.7841258165135,-32.2168178502987,-32.1692657862772,-31.6668057554057,-31.7282197536477,-32.2207649885915,-31.0823096075954,-32.2301150199789,-32.1516279931592,-30.9394628638954
Cement 900,cement,2,1.5000125,0.30875,18772,900,123337,-36.3872465518401,-37.7452052131895,-37.6567999398667,-36.4128618922643,-37.6939248760158,-37.0314228986886,-37.1260422322604,-37.6529392274121,-37.7090653250588,-37.062054252348,-37.1610566456923,-37.682028708612,-36.3937452705503,-37.6056346879664,-37.7327438203968,-36.438293497945,-30.6704359226955,-31.9938631635873,-31.8055524294038,-30.6521964830765,-31.9669894725845,-31.367006174003,-31.4513473023431,-31.8999036727485,-31.9166187850237,-31.3327378072298,-31.2754512702215,-31.8791062082131,-30.68498107248,-31.8336290998201,-31.8625153301673,-30.6053240506825
Cement 900,cement,2,1.5000125,0.30875,18772,900,123338,-35.1037045388671,-36.3673948724398,-36.3277232371865,-34.9676347349396,-36.3381706038091,-35.7281203314104,-35.7983884037092,-36.3232428641431,-36.2876736357249,-35.8563221951364,-35.6349514247509,-36.3243518741092,-35.011455423803,-36.3335483845641,-36.364711468934,-35.0351603006832,-31.4766490916475,-32.7060866851676,-32.6972323122692,-31.4441903774725,-32.7694431768183,-32.1940667332979,-32.1696402473366,-32.6249434902249,-32.5938849131355,-32.2114435784474,-32.1455767983575,-32.7234135908035,-31.3872785487467,-32.746557216057,-32.7522825825693,-31.3532223540855
Cement 900,cement,2,1.5000125,0.30875,18772,900,123339,-35.0722645532573,-36.4336551460428,-36.4061527402056,-35.2343719031354,-36.2977371717865,-36.0424901875702,-35.89272442753,-36.3799455889735,-36.4137972366785,-35.791016645294,-35.9473460792513,-36.3614118263201,-35.220217922242,-36.3386230234088,-36.2838949333322,-35.2003142754225,-32.172158555577,-33.3948872926694,-33.4595611869735,-32.1921870098608,-33.3819050326199,-33.0404228922745,-33.0136498806564,-33.4406587641581,-33.485984028814,-33.0457759702513,-32.9751751567428,-33.3876754280738,-32.1602493929635,-33.4397669715839,-33.3501682695131,-32.2288404675303
Cement 900,cement,2,1.5000125,0.30875,18772,900,123340,-35.4738789636205,-36.8708236129072,-36.6723467137518,-35.5322264649201,-36.7467499376858,-36.2801965640669,-36.2003799303512,-36.7365288088367,-36.7940637775995,-36.2220209149166,-36.2523128303034,-36.7404497564257,-35.4473995809673,-36.6680132704387,-36.8272418716328,-35.5565364784772,-32.2265538708755,-33.5875803857372,-33.5492569282937,-32.2718184784229,-33.5154354694133,-32.8899255743941,-32.9366165060434,-33.4715148980838,-33.5485268883948,-32.8933297696292,-32.9750667192531,-33.4667817207696,-32.1758418243578,-33.4777121613752,-33.5266657518643,-32.2530382801747
